"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 08- 05","203.09","202.86","203.10","201.97","","-0.20%"
"2020- 08- 04","203.50","203.38","203.89","201.96","","1.16%"
"2020- 08- 03","201.17","200.18","201.71","199.45","","-0.26%"
"2020- 07- 31","201.69","200.64","201.85","200.10","","0.26%"
"2020- 07- 30","201.16","200.32","201.16","199.69","","1.00%"
"2020- 07- 29","199.17","198.44","199.52","198.07","","0.56%"
"2020- 07- 28","198.07","199.44","200.75","198.07","","-0.25%"
"2020- 07- 27","198.56","198.14","199.79","198.04","","-0.47%"
"2020- 07- 24","199.49","198.83","199.89","198.44","","-0.54%"
"2020- 07- 23","200.58","202.03","202.56","200.22","","-0.61%"
"2020- 07- 22","201.81","204.32","204.41","201.81","","-0.77%"
"2020- 07- 21","203.38","199.61","203.41","199.59","","2.36%"
"2020- 07- 20","198.69","199.46","200.25","198.11","","-0.04%"
"2020- 07- 17","198.77","198.55","199.75","198.09","","0.89%"
"2020- 07- 16","197.02","200.94","201.16","196.36","","-1.61%"
"2020- 07- 15","200.24","199.46","200.67","198.87","","1.10%"
"2020- 07- 14","198.07","196.99","198.52","196.80","","0.68%"
"2020- 07- 13","196.73","197.25","197.83","195.59","","0.40%"
"2020- 07- 10","195.94","196.94","197.05","195.40","","-0.21%"
"2020- 07- 09","196.36","197.60","198.71","196.36","","-2.67%"
"2020- 07- 08","201.75","203.30","203.30","199.58","","0.20%"
"2020- 07- 07","201.34","199.82","201.34","199.74","","1.09%"
"2020- 07- 06","199.16","197.34","199.49","197.34","","0.57%"
"2020- 07- 03","198.03","197.88","199.82","197.47","","0.52%"
"2020- 07- 02","197.00","194.30","197.00","193.78","","1.44%"
"2020- 07- 01","194.20","196.82","197.97","193.66","","-1.84%"
"2020- 06- 30","197.85","196.40","197.97","194.65","","2.76%"
"2020- 06- 29","192.54","189.53","192.54","188.79","","2.58%"
"2020- 06- 26","187.70","187.76","188.87","186.35","","0.51%"
"2020- 06- 25","186.75","186.28","187.87","186.01","","-0.84%"
"2020- 06- 24","188.33","187.15","188.33","186.40","","1.73%"
"2020- 06- 23","185.12","186.61","187.06","185.12","","0.24%"
"2020- 06- 22","184.67","185.15","186.48","184.33","","-1.48%"
