"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 08- 01","7,082.10","7,044.84","7,094.10","7,042.66","","0.95%"
"2022- 07- 29","7,015.40","7,022.34","7,094.08","7,015.40","","0.20%"
"2022- 07- 28","7,001.33","6,988.47","7,047.22","6,982.51","","0.29%"
"2022- 07- 27","6,980.95","6,985.81","6,991.32","6,938.51","","0.31%"
"2022- 07- 26","6,959.30","6,911.12","6,973.67","6,911.12","","0.74%"
"2022- 07- 25","6,907.84","6,933.64","6,952.54","6,907.84","","-0.27%"
"2022- 07- 22","6,926.72","6,957.23","6,957.23","6,910.22","","-0.30%"
"2022- 07- 21","6,947.79","6,952.06","6,952.06","6,849.88","","0.03%"
"2022- 07- 20","6,945.66","6,802.47","6,948.11","6,802.47","","2.90%"
"2022- 07- 19","6,749.79","6,702.22","6,753.84","6,671.00","","0.68%"
"2022- 07- 18","6,704.45","6,616.45","6,704.45","6,604.85","","1.49%"
"2022- 07- 15","6,605.75","6,646.07","6,686.65","6,602.77","","-0.60%"
"2022- 07- 14","6,645.67","6,569.01","6,660.27","6,557.06","","0.97%"
"2022- 07- 13","6,581.99","6,663.87","6,679.00","6,581.99","","-1.35%"
"2022- 07- 12","6,672.23","6,703.25","6,712.70","6,672.23","","-0.20%"
"2022- 07- 11","6,685.41","6,724.99","6,724.99","6,658.59","","-0.42%"
"2022- 07- 08","6,713.54","6,686.55","6,713.54","6,650.73","","1.18%"
"2022- 07- 07","6,635.52","6,659.83","6,701.80","6,635.52","","-0.79%"
"2022- 07- 06","6,688.33","6,717.59","6,720.48","6,613.95","","-0.43%"
"2022- 07- 05","6,717.52","6,655.21","6,802.08","6,654.78","","1.35%"
"2022- 07- 04","6,628.00","6,736.49","6,742.40","6,531.61","","-1.91%"
"2022- 07- 01","6,757.32","6,834.46","6,880.93","6,754.20","","-1.10%"
"2022- 06- 30","6,832.55","6,861.71","6,935.39","6,832.55","","-0.31%"
"2022- 06- 29","6,853.97","6,922.07","6,961.53","6,853.97","","-1.28%"
"2022- 06- 28","6,943.06","6,943.77","6,960.25","6,913.36","","-0.28%"
"2022- 06- 27","6,962.49","7,040.52","7,046.00","6,928.73","","-1.13%"
"2022- 06- 24","7,042.22","7,080.59","7,080.59","7,025.09","","0.07%"
"2022- 06- 23","7,037.57","6,987.85","7,066.17","6,956.06","","0.49%"
"2022- 06- 22","7,003.02","7,088.66","7,090.85","7,003.02","","-1.26%"
"2022- 06- 21","7,092.34","7,076.81","7,102.51","7,044.79","","0.59%"
"2022- 06- 20","7,050.46","6,997.50","7,050.46","6,924.79","","1.09%"
"2022- 06- 17","6,974.40","6,958.67","6,988.93","6,918.39","","-1.29%"
"2022- 06- 16","7,065.86","7,039.46","7,132.63","7,023.19","","1.36%"
"2022- 06- 15","6,971.02","6,999.06","7,031.46","6,916.93","","-0.95%"
"2022- 06- 14","7,037.54","6,932.59","7,037.54","6,912.43","","0.66%"
"2022- 06- 13","6,991.43","6,934.94","6,998.68","6,895.06","","-0.91%"
"2022- 06- 10","7,055.32","7,144.80","7,163.34","7,044.23","","-2.18%"
"2022- 06- 09","7,212.87","7,232.25","7,274.44","7,212.87","","-0.54%"
"2022- 06- 08","7,252.28","7,200.41","7,252.28","7,180.86","","0.85%"
"2022- 06- 07","7,191.21","7,228.50","7,269.50","7,191.21","","-0.52%"
"2022- 06- 06","7,228.94","7,255.11","7,286.85","7,174.05","","-0.84%"
"2022- 06- 03","7,290.36","7,306.34","7,362.01","7,287.97","","0.40%"
"2022- 06- 02","7,261.39","7,356.80","7,369.75","7,234.70","","-1.94%"
"2022- 05- 31","7,404.75","7,247.75","7,404.75","7,232.76","","2.75%"
"2022- 05- 30","7,206.81","7,261.07","7,261.70","7,129.54","","-0.31%"
"2022- 05- 27","7,228.94","7,154.50","7,228.94","7,131.67","","2.77%"
"2022- 05- 25","7,034.25","7,091.21","7,118.68","7,017.17","","-0.76%"
"2022- 05- 24","7,087.91","7,011.93","7,136.50","7,011.93","","1.34%"
"2022- 05- 23","6,994.25","7,104.93","7,119.68","6,959.27","","-1.31%"
"2022- 05- 20","7,087.22","7,078.60","7,147.89","7,077.63","","0.27%"
"2022- 05- 19","7,068.43","6,983.09","7,096.91","6,930.44","","-0.54%"
"2022- 05- 18","7,106.48","7,081.02","7,120.97","7,019.11","","1.32%"
"2022- 05- 17","7,014.09","6,973.57","7,080.74","6,960.09","","0.71%"
"2022- 05- 13","6,964.80","6,929.83","7,043.50","6,893.85","","0.10%"
"2022- 05- 12","6,957.87","7,165.92","7,165.92","6,925.00","","-3.32%"
"2022- 05- 11","7,196.60","7,188.70","7,288.88","7,155.65","","0.44%"
