Time,anxbtc,bit-x,bitmarket,britcoin,coinbase,coinfloor,kraken,mtgox
2012-10-06 00:00:00 UTC,,,,,,,,7.91504362668034
2012-10-07 00:00:00 UTC,,,,,,,,7.4904564691008
2012-10-08 00:00:00 UTC,,,,,,,,7.08178429868527
2012-10-09 00:00:00 UTC,,,,,,,,7.44255047619994
2012-10-10 00:00:00 UTC,,,,,,,,7.5180400078931
2012-10-11 00:00:00 UTC,,,,,,,,7.5031396753663
2012-10-12 00:00:00 UTC,,,,,,,,7.47442150877193
2012-10-13 00:00:00 UTC,,,,,,,,7.42899283333333
2012-10-14 00:00:00 UTC,,,,,,,,7.40064942857143
2012-10-15 00:00:00 UTC,,,,,,,,7.38046367875838
2012-10-16 00:00:00 UTC,,,,,,,,7.47902812539195
2012-10-17 00:00:00 UTC,,,,,,,,7.47926014681314
2012-10-18 00:00:00 UTC,,,,,,,,7.4621083969909
2012-10-19 00:00:00 UTC,,,,,,,,7.43122155777678
2012-10-20 00:00:00 UTC,,,,,,,,7.44537903364302
2012-10-21 00:00:00 UTC,,,,,,,,7.35517306481482
2012-10-22 00:00:00 UTC,,,,,,,,7.40387990967374
2012-10-23 00:00:00 UTC,,,,,,,,7.44839192898637
2012-10-24 00:00:00 UTC,,,,,,,,7.41641110576545
2012-10-25 00:00:00 UTC,,,,,,,,7.09272075887384
2012-10-26 00:00:00 UTC,,,,,,,,6.58238793344172
2012-10-27 00:00:00 UTC,,,,,,,,6.53055313587057
2012-10-28 00:00:00 UTC,,,,,,,,6.59759088239538
2012-10-29 00:00:00 UTC,,,,,,,,6.66951658878376
2012-10-30 00:00:00 UTC,,,,,,,,6.7483151398346
2012-10-31 00:00:00 UTC,,,,,,,,6.828073267507
2012-11-01 00:00:00 UTC,,,,,,,,6.90033523443919
2012-11-02 00:00:00 UTC,,,,,,,,6.67985739472827
2012-11-03 00:00:00 UTC,,,,,,,,6.57421747869674
2012-11-04 00:00:00 UTC,,,,,,,,6.57207334586466
2012-11-05 00:00:00 UTC,,,,,,,,6.74590724873567
2012-11-06 00:00:00 UTC,,,,,,,,6.82126634682358
2012-11-07 00:00:00 UTC,,,,,,,,6.95519645871068
2012-11-08 00:00:00 UTC,,,,,,,,6.9829464420621
2012-11-09 00:00:00 UTC,,,,,,,,6.83368637306999
2012-11-10 00:00:00 UTC,,,,,,,,6.87018910929101
2012-11-11 00:00:00 UTC,,,,,,,,6.85746516666667
2012-11-12 00:00:00 UTC,,,,,,,,6.9828054543621
2012-11-13 00:00:00 UTC,,,,,,,,7.02016628386348
2012-11-14 00:00:00 UTC,,,,,,,,7.03361985112548
2012-11-15 00:00:00 UTC,,,,,,,,7.04751503352519
2012-11-16 00:00:00 UTC,,,,,,,,7.21382233441001
2012-11-17 00:00:00 UTC,,,,,,,,7.37292814904391
2012-11-18 00:00:00 UTC,,,,,,,,7.27272902083333
2012-11-19 00:00:00 UTC,,,,,,,,7.34139061403509
2012-11-20 00:00:00 UTC,,,,,,,,7.47571117641337
2012-11-21 00:00:00 UTC,,,,,,,,7.41941708890191
2012-11-22 00:00:00 UTC,,,,,,,,7.56024408399615
2012-11-23 00:00:00 UTC,,,,,,,,7.64663049826389
2012-11-24 00:00:00 UTC,,,,,,,,7.76919426490022
2012-11-25 00:00:00 UTC,,,,,,,,7.82046119534632
2012-11-26 00:00:00 UTC,,,,,,,,7.87552948144005
2012-11-27 00:00:00 UTC,,,,,,,,7.63043528084415
2012-11-28 00:00:00 UTC,,,,,,,,7.76222186474589
2012-11-29 00:00:00 UTC,,,,,,,,7.9274218216783
2012-11-30 00:00:00 UTC,,,,,,,,7.95368825043106
2012-12-01 00:00:00 UTC,,,,,,,,7.96221010016795
2012-12-02 00:00:00 UTC,,,,,,,,7.96406686463916
2012-12-03 00:00:00 UTC,,,,,,,,7.87702312609649
2012-12-04 00:00:00 UTC,,,,,,,,8.08747751652393
2012-12-05 00:00:00 UTC,,,,,,,,8.28211032110798
2012-12-06 00:00:00 UTC,,,,,,,,8.42242840130455
2012-12-07 00:00:00 UTC,,,,,,,,8.46670397310044
2012-12-08 00:00:00 UTC,,,,,,,,8.43679971980204
2012-12-09 00:00:00 UTC,,,,,,,,8.41616206794532
2012-12-10 00:00:00 UTC,,,,,,,,8.51816603019958
2012-12-11 00:00:00 UTC,,,,,,,,8.58330888158452
2012-12-12 00:00:00 UTC,,,,,,,,8.66823239189613
2012-12-13 00:00:00 UTC,,,,,,,,8.66636605753233
2012-12-14 00:00:00 UTC,,,,,,,,8.65761113301353
2012-12-15 00:00:00 UTC,,,,,,,,8.59130490901852
2012-12-16 00:00:00 UTC,,,,,,,,8.55727278968907
2012-12-17 00:00:00 UTC,,,,,,,,8.3511732805405
2012-12-18 00:00:00 UTC,,,,,,,,8.34764053903967
2012-12-19 00:00:00 UTC,,,,,,,,8.40887569062862
2012-12-20 00:00:00 UTC,,,,,,,,8.49496443826825
2012-12-21 00:00:00 UTC,,,,,,,,8.50580931266207
2012-12-22 00:00:00 UTC,,,,,,,,8.45435751756577
2012-12-23 00:00:00 UTC,,,,,,,,8.34908939248071
2012-12-24 00:00:00 UTC,,,,,,,,8.40159821089743
2012-12-25 00:00:00 UTC,,,,,,,,8.38388413019861
2012-12-26 00:00:00 UTC,,,,,,,,8.37814081349206
2012-12-27 00:00:00 UTC,,,,,,,,8.43604677813853
2012-12-28 00:00:00 UTC,,,,,,,,8.47312410503638
2012-12-29 00:00:00 UTC,,,,,,,,8.48376852213868
2012-12-30 00:00:00 UTC,,,,,,,,8.42508299305556
2012-12-31 00:00:00 UTC,,,,,,,,8.41205136363636
2013-01-01 00:00:00 UTC,,,,,,,,8.36835321428571
2013-01-02 00:00:00 UTC,,,,,,,,8.37476108817619
2013-01-03 00:00:00 UTC,,,,,,,,8.29412485714605
2013-01-04 00:00:00 UTC,,,,,,,,8.36386276272513
2013-01-05 00:00:00 UTC,,,,,,,,8.41041999705564
2013-01-06 00:00:00 UTC,,,,,,,,8.45969686393076
2013-01-07 00:00:00 UTC,,,,,,,,8.42897520426065
2013-01-08 00:00:00 UTC,,,,,,,,8.70675871103099
2013-01-09 00:00:00 UTC,,,,,,,,8.74747433602906
2013-01-10 00:00:00 UTC,,,,,,,,8.86528926131449
2013-01-11 00:00:00 UTC,,,,,,,,8.95407810014573
2013-01-12 00:00:00 UTC,,,,,,,,8.9864931467328
2013-01-13 00:00:00 UTC,,,,,,,,8.93225521164021
2013-01-14 00:00:00 UTC,,,,,,,,8.92775771045752
2013-01-15 00:00:00 UTC,,,,,,,,8.96093338789683
2013-01-16 00:00:00 UTC,,,,,,,,9.18832222802191
2013-01-17 00:00:00 UTC,,,,,,,,9.52305718927736
2013-01-18 00:00:00 UTC,,,,,,,,9.95302196523569
2013-01-19 00:00:00 UTC,,,,,,,,9.88033745463914
2013-01-20 00:00:00 UTC,,,,,,,,9.91522905608466
2013-01-21 00:00:00 UTC,,,,,,,,10.4878980896621
2013-01-22 00:00:00 UTC,,,,,,,,10.896057320088
2013-01-23 00:00:00 UTC,,,,,,,,11.068457009012
2013-01-24 00:00:00 UTC,,,,,,,,11.5948604656655
2013-01-25 00:00:00 UTC,,,,,,,,10.8390530432706
2013-01-26 00:00:00 UTC,,,,,,,,10.8931877958533
2013-01-27 00:00:00 UTC,,,,,,,,11.2013745782569
2013-01-28 00:00:00 UTC,,,,,,,,11.6835074299911
2013-01-29 00:00:00 UTC,,,,,,,,12.2742178017782
2013-01-30 00:00:00 UTC,,,,,,,,12.57963924025
2013-01-31 00:00:00 UTC,,,,,,,,13.1530368353676
2013-02-01 00:00:00 UTC,,,,,,,,13.3346720513929
2013-02-02 00:00:00 UTC,,,,,,,,12.6418114073239
2013-02-03 00:00:00 UTC,,,,,,,,12.764580975
2013-02-04 00:00:00 UTC,,,,,,,,13.1379934701723
2013-02-05 00:00:00 UTC,,,,,,,,13.2984519761019
2013-02-06 00:00:00 UTC,,,,,,,,13.6260449632326
2013-02-07 00:00:00 UTC,,,,,,,,13.8586752993709
2013-02-08 00:00:00 UTC,,,,,,,,14.5265595573285
2013-02-09 00:00:00 UTC,,,,,,,,14.7259567496274
2013-02-10 00:00:00 UTC,,,,,,,,14.8252493001574
2013-02-11 00:00:00 UTC,,,,,,,,15.0978006880135
2013-02-12 00:00:00 UTC,,,,,,,,16.122125163028
2013-02-13 00:00:00 UTC,,,,,,,,16.5535468704375
2013-02-14 00:00:00 UTC,,,,,,,,16.7584889897207
2013-02-15 00:00:00 UTC,,,,,,,,17.5697115652138
2013-02-16 00:00:00 UTC,,,,,,,,17.656410657675
2013-02-17 00:00:00 UTC,,,,,,,,17.2945926949515
2013-02-18 00:00:00 UTC,,,,,,,,17.3813415307018
2013-02-19 00:00:00 UTC,,,,,,,,18.2271840632322
2013-02-20 00:00:00 UTC,,,,,,,,19.3108868016213
2013-02-21 00:00:00 UTC,,,,,,,,19.5166248068783
2013-02-22 00:00:00 UTC,,,,,,,,20.1221710447238
2013-02-23 00:00:00 UTC,,,,,,,,19.3753247854072
2013-02-24 00:00:00 UTC,,,,,,,,19.8381135855081
2013-02-25 00:00:00 UTC,,,,,,,,20.0959852484479
2013-02-26 00:00:00 UTC,,,,,,,,20.7067380183836
2013-02-27 00:00:00 UTC,,,,,,,,20.8876060019788
2013-02-28 00:00:00 UTC,,,,,,,,21.9914297301036
2013-03-01 00:00:00 UTC,,,,,,,,22.7905532500088
2013-03-02 00:00:00 UTC,,,,,,,,23.0748114933166
2013-03-03 00:00:00 UTC,,,,,,,,22.9527354391026
2013-03-04 00:00:00 UTC,,,,,,,,23.8177028109792
2013-03-05 00:00:00 UTC,,,,,,,,26.2791258853556
2013-03-06 00:00:00 UTC,,,,,,,,30.3185582216339
2013-03-07 00:00:00 UTC,,,,,,,,28.3278602203201
2013-03-08 00:00:00 UTC,,,,,,,,28.7684088644174
2013-03-09 00:00:00 UTC,,,,,,,,30.229067554012
2013-03-10 00:00:00 UTC,,,,,,,,31.3609959918394
2013-03-11 00:00:00 UTC,,,,,,,,32.213838461089
2013-03-12 00:00:00 UTC,,,,,,,,30.0597782477746
2013-03-13 00:00:00 UTC,,,,,,,,31.2700538584796
2013-03-14 00:00:00 UTC,,,,,,,,32.0275606904751
2013-03-15 00:00:00 UTC,,,,,,,,32.0051925287708
2013-03-16 00:00:00 UTC,,,,,,,,31.4928564530503
2013-03-17 00:00:00 UTC,,,,,,,,31.7832487550473
2013-03-18 00:00:00 UTC,,,,,,,,32.15871446208
2013-03-19 00:00:00 UTC,,,,,,,,36.4400939458481
2013-03-20 00:00:00 UTC,,,,,,,,40.7324311841238
2013-03-21 00:00:00 UTC,,,,,,,,45.803182897922
2013-03-22 00:00:00 UTC,,,,,,,,47.957062311435
2013-03-23 00:00:00 UTC,,,,,,,,42.6796193731718
2013-03-24 00:00:00 UTC,,,,,,,,44.6320866700663
2013-03-25 00:00:00 UTC,,,,,,,,48.6136716783717
2013-03-26 00:00:00 UTC,,,,,,,,51.4802587656944
2013-03-27 00:00:00 UTC,,,,,,,,57.1398208576664
2013-03-28 00:00:00 UTC,,,,,,,,60.6044467056628
2013-03-29 00:00:00 UTC,,,,,,,,59.5061093461114
2013-03-30 00:00:00 UTC,,,,,,,,60.5870265164044
2013-03-31 00:00:00 UTC,,,,,,,,61.3884775285649
2013-04-01 00:00:00 UTC,,,,,,,,64.5619727672569
2013-04-02 00:00:00 UTC,,,,,,,,71.4795170491848
2013-04-03 00:00:00 UTC,,,,,,,,85.4524510560412
2013-04-04 00:00:00 UTC,,,,,,,,87.7788144803243
2013-04-05 00:00:00 UTC,,,,,,,,91.101986313328
2013-04-06 00:00:00 UTC,,,,,,,,93.3783277698425
2013-04-07 00:00:00 UTC,,,,,,,,99.9133693176291
2013-04-08 00:00:00 UTC,,,,,,,,119.410329350673
2013-04-09 00:00:00 UTC,,,,,,,,137.034371284882
2013-04-10 00:00:00 UTC,,,,,,,,143.2532523174
2013-04-11 00:00:00 UTC,,,,,,,,105.280869057069
2013-04-12 00:00:00 UTC,,,,,,,,57.4308049095472
2013-04-13 00:00:00 UTC,,,,,,,,71.1477713713966
2013-04-14 00:00:00 UTC,,,,,,,,64.954048495296
2013-04-15 00:00:00 UTC,,,,,,,,61.0466169456002
2013-04-16 00:00:00 UTC,,,,,,,,43.0990475727137
2013-04-17 00:00:00 UTC,,,,,,,,54.1436503559789
2013-04-18 00:00:00 UTC,,,,,,,,62.5220754453328
2013-04-19 00:00:00 UTC,,,,,,,,77.8785155873887
2013-04-20 00:00:00 UTC,,,,,,,,79.1587835872083
2013-04-21 00:00:00 UTC,,,,,,,,80.8874507002749
2013-04-22 00:00:00 UTC,,,,,,,,80.6500615655725
2013-04-23 00:00:00 UTC,,,,,,,,86.1120317563361
2013-04-24 00:00:00 UTC,,,,,,,,98.6902727699712
2013-04-25 00:00:00 UTC,,,,,,,,99.8394339694373
2013-04-26 00:00:00 UTC,,,,,,,,87.4052218928857
2013-04-27 00:00:00 UTC,,,,,,,,86.7871418485279
2013-04-28 00:00:00 UTC,,,,,,,,85.453746419436
2013-04-29 00:00:00 UTC,,,,,,,,89.7921979048064
2013-04-30 00:00:00 UTC,,,,,,,,91.8420636255583
2013-05-01 00:00:00 UTC,,,,,,,,82.9729040110422
2013-05-02 00:00:00 UTC,,,,,,,,72.24046382233
2013-05-03 00:00:00 UTC,,,,,,,,59.9138128094096
2013-05-04 00:00:00 UTC,,,,,,,,67.5576016153279
2013-05-05 00:00:00 UTC,,,,,,,,73.1849307613203
2013-05-06 00:00:00 UTC,,,,,,,,76.4750765155692
2013-05-07 00:00:00 UTC,,,,,,,,70.0050222350287
2013-05-08 00:00:00 UTC,,,,,,,,72.4565001969408
2013-05-09 00:00:00 UTC,,,,,,,,72.9140873602083
2013-05-10 00:00:00 UTC,,,,,,,,74.8199857042909
2013-05-11 00:00:00 UTC,,,,,,,,75.7098068052966
2013-05-12 00:00:00 UTC,,,,,,,,74.9633391880843
2013-05-13 00:00:00 UTC,,,,,,,,75.9652648529978
2013-05-14 00:00:00 UTC,,,,,,,,76.3552683096683
2013-05-15 00:00:00 UTC,,,,,,,,73.2265142022785
2013-05-16 00:00:00 UTC,,,,,,,,74.9941219551171
2013-05-17 00:00:00 UTC,,,,,,,,77.3637485762307
2013-05-18 00:00:00 UTC,,,,,,,,79.7001141447275
2013-05-19 00:00:00 UTC,,,,,,,,79.6341963384267
2013-05-20 00:00:00 UTC,,,,,,,,79.5537225830363
2013-05-21 00:00:00 UTC,,,,,,,,79.2345887873726
2013-05-22 00:00:00 UTC,,,,,,,,79.7964640074352
2013-05-23 00:00:00 UTC,,,,,,,,81.4357792794968
2013-05-24 00:00:00 UTC,,,,,,,,85.3440670909206
2013-05-25 00:00:00 UTC,,,,,,,,86.643085948707
2013-05-26 00:00:00 UTC,,,,,,,,87.8019723626436
2013-05-27 00:00:00 UTC,,,,,,,,87.9566360387383
2013-05-28 00:00:00 UTC,,,,,,,,85.6260347786229
2013-05-29 00:00:00 UTC,,,,,,,,85.9709273655058
2013-05-30 00:00:00 UTC,,,,,,,,86.0914942311186
2013-05-31 00:00:00 UTC,,,,,,,,85.3054218559941
2013-06-01 00:00:00 UTC,,,,,,,,84.8253950064607
2013-06-02 00:00:00 UTC,,,,,,,,80.782117879642
2013-06-03 00:00:00 UTC,,,,,,,,78.5112695532958
2013-06-04 00:00:00 UTC,,,,,,,,79.7126799158535
2013-06-05 00:00:00 UTC,,,,,,,,79.397228532626
2013-06-06 00:00:00 UTC,,,,,,,,79.5288535401219
2013-06-07 00:00:00 UTC,,,,,,,,74.508990181254
2013-06-08 00:00:00 UTC,,,,,,,,71.3301804073676
2013-06-09 00:00:00 UTC,,,,,,,,64.3153983877558
2013-06-10 00:00:00 UTC,,,,,,,,67.7090772955298
2013-06-11 00:00:00 UTC,,,,,,,,69.1074541456951
2013-06-12 00:00:00 UTC,,,,,,,,70.1365162179612
2013-06-13 00:00:00 UTC,,,,,,,,69.3632439204144
2013-06-14 00:00:00 UTC,,,,,,,,65.4893968140652
2013-06-15 00:00:00 UTC,,,,,,,,64.3872114927794
2013-06-16 00:00:00 UTC,,,,,,,,63.8308664965986
2013-06-17 00:00:00 UTC,,,,,,,,64.5869813725362
2013-06-18 00:00:00 UTC,,,,,,,,66.8750183120819
2013-06-19 00:00:00 UTC,,,,,,,,69.2006977061813
2013-06-20 00:00:00 UTC,,,,,,,,70.1882136783388
2013-06-21 00:00:00 UTC,,,,,,,,70.6847025424113
2013-06-22 00:00:00 UTC,,,,,,,,69.8886072744361
2013-06-23 00:00:00 UTC,,,,,,,,68.7131341125
2013-06-24 00:00:00 UTC,,,,,,,,66.9589319821153
2013-06-25 00:00:00 UTC,,,,,,,,67.6755973519304
2013-06-26 00:00:00 UTC,,,,,,,,67.406078586859
2013-06-27 00:00:00 UTC,,,,,,,,66.7231399791352
2013-06-28 00:00:00 UTC,,,,,,,,63.967840659265
2013-06-29 00:00:00 UTC,,,,,,,,62.5037773809977
2013-06-30 00:00:00 UTC,,,,,,,,62.7940144549978
2013-07-01 00:00:00 UTC,,,,,,,,61.2332184082388
2013-07-02 00:00:00 UTC,,,,,,,,59.365251122358
2013-07-03 00:00:00 UTC,,,,,,,,56.6810812340843
2013-07-04 00:00:00 UTC,,,,,,,,51.9434119490911
2013-07-05 00:00:00 UTC,,,,,,,,49.0846093866338
2013-07-06 00:00:00 UTC,,,,,,,,46.8234581949728
2013-07-07 00:00:00 UTC,,,,,,,,46.8210109821713
2013-07-08 00:00:00 UTC,,,,,,,,51.7154439207561
2013-07-09 00:00:00 UTC,,,,,,,,51.2779442070202
2013-07-10 00:00:00 UTC,,,,,,,,53.5267305540884
2013-07-11 00:00:00 UTC,,,,,,,,58.3411944232072
2013-07-12 00:00:00 UTC,,,,,,,,63.3320918631098
2013-07-13 00:00:00 UTC,,,,,,,,61.7486598537994
2013-07-14 00:00:00 UTC,,,,,,,,63.7268090992618
2013-07-15 00:00:00 UTC,,,,,,,,64.339508852151
2013-07-16 00:00:00 UTC,,,,,,,,65.0702453669456
2013-07-17 00:00:00 UTC,,,,,,,,65.1929490551587
2013-07-18 00:00:00 UTC,,,,,,,,60.227178234665
2013-07-19 00:00:00 UTC,,,,,,,,59.7059345298005
2013-07-20 00:00:00 UTC,,,,,,,,59.2752881388889
2013-07-21 00:00:00 UTC,,,,,,,,59.3316558368206
2013-07-22 00:00:00 UTC,,,,,,,,60.0046063368364
2013-07-23 00:00:00 UTC,,,,,,,,61.6485870054682
2013-07-24 00:00:00 UTC,,,,,,,,61.3617228143275
2013-07-25 00:00:00 UTC,,,,,,,,62.5796186047798
2013-07-26 00:00:00 UTC,,,,,,,,62.5380652126211
2013-07-27 00:00:00 UTC,,,,,,,,61.5625144028252
2013-07-28 00:00:00 UTC,,,,,,,,62.2105356160636
2013-07-29 00:00:00 UTC,,,,,,,,64.3718306341642
2013-07-30 00:00:00 UTC,,,,,,,,66.027819618229
2013-07-31 00:00:00 UTC,,,,,,,,70.0341759109337
2013-08-01 00:00:00 UTC,,,,,,,,68.8410675901686
2013-08-02 00:00:00 UTC,,,,,,,,68.5847199154245
2013-08-03 00:00:00 UTC,,,,,,,,68.0897863232406
2013-08-04 00:00:00 UTC,,,,,,,,68.4302620385802
2013-08-05 00:00:00 UTC,,,,,,,,69.4480859131761
2013-08-06 00:00:00 UTC,,,,,,,,69.407030508696
2013-08-07 00:00:00 UTC,,,,,,,,69.0723945897908
2013-08-08 00:00:00 UTC,,,,,,,,67.8181199936651
2013-08-09 00:00:00 UTC,,,,,,,,66.5709956337436
2013-08-10 00:00:00 UTC,,,,,,,,66.7226433434343
2013-08-11 00:00:00 UTC,,,,,,,,66.9903757414142
2013-08-12 00:00:00 UTC,,,,,,,,67.5290422032702
2013-08-13 00:00:00 UTC,,,,,,,,68.5677764869673
2013-08-14 00:00:00 UTC,,,,,,,,71.4546401399631
2013-08-15 00:00:00 UTC,,,,,,,,71.0289750176362
2013-08-16 00:00:00 UTC,,,,,,,,69.9916972425044
2013-08-17 00:00:00 UTC,,,,,,,,69.9575700017007
2013-08-18 00:00:00 UTC,,,,,,,,71.9419464035342
2013-08-19 00:00:00 UTC,,,,,,,,74.9194538846515
2013-08-20 00:00:00 UTC,,,,,,,,75.7927819551587
2013-08-21 00:00:00 UTC,,,,,,,,77.2348930345514
2013-08-22 00:00:00 UTC,,,,,,,,77.3986755678635
2013-08-23 00:00:00 UTC,,,,,,,,76.254480245614
2013-08-24 00:00:00 UTC,,,,,,,,75.9229091666666
2013-08-25 00:00:00 UTC,,,,,,,,76.93491527442
2013-08-26 00:00:00 UTC,,,,,,,,76.877324402381
2013-08-27 00:00:00 UTC,,,,,,,,81.5893459622009
2013-08-28 00:00:00 UTC,,,,,,,,82.6122807471352
2013-08-29 00:00:00 UTC,,,,,,,,82.9341593644075
2013-08-30 00:00:00 UTC,,,,,,,,84.7421053859963
2013-08-31 00:00:00 UTC,,,,,,,,90.9582281639261
2013-09-01 00:00:00 UTC,,,,,,,,92.4177545245638
2013-09-02 00:00:00 UTC,,,,,,,,92.2237550528299
2013-09-03 00:00:00 UTC,,,,,,,,91.8845602639356
2013-09-04 00:00:00 UTC,,,,,,,,89.8162460149505
2013-09-05 00:00:00 UTC,,,,,,,,84.5115726319427
2013-09-06 00:00:00 UTC,,,,,,,,82.3761388417878
2013-09-07 00:00:00 UTC,,,,,,,,80.728496589364
2013-09-08 00:00:00 UTC,,,,,,,,81.1264243819013
2013-09-09 00:00:00 UTC,,,,,,,,82.4588632059884
2013-09-10 00:00:00 UTC,,,,,,,,84.8815375925926
2013-09-11 00:00:00 UTC,,,,,,,,85.4122249056276
2013-09-12 00:00:00 UTC,,,,,,,,88.5701072451329
2013-09-13 00:00:00 UTC,,,,,,,,88.6879972857143
2013-09-14 00:00:00 UTC,,,,,,,,87.2568986764706
2013-09-15 00:00:00 UTC,,,,,,,,86.1102925865947
2013-09-16 00:00:00 UTC,,,,,,,,87.0709779863945
2013-09-17 00:00:00 UTC,,,,,,,,87.117663123076
2013-09-18 00:00:00 UTC,,,,,,,,87.6754748590292
2013-09-19 00:00:00 UTC,,,,,,,,86.3064908171514
2013-09-20 00:00:00 UTC,,,,,,,,83.8313161437909
2013-09-21 00:00:00 UTC,,,,,,,,83.6776621111111
2013-09-22 00:00:00 UTC,,,,,,,,83.3400337143821
2013-09-23 00:00:00 UTC,,,,,,,,82.665962187963
2013-09-24 00:00:00 UTC,,,,,,,,82.9938857081448
2013-09-25 00:00:00 UTC,,,,,,,,84.4600900725773
2013-09-26 00:00:00 UTC,,,,,,,,83.9773570238095
2013-09-27 00:00:00 UTC,,,,,,,,84.8551947321429
2013-09-28 00:00:00 UTC,,,,,,,,86.0979943089644
2013-09-29 00:00:00 UTC,,,,,,,,88.0227812146465
2013-09-30 00:00:00 UTC,,,,,,,,87.0747697335193
2013-10-01 00:00:00 UTC,,,,,,,,86.6487033527379
2013-10-02 00:00:00 UTC,,,,,,,,81.7185472123427
2013-10-03 00:00:00 UTC,,,,,,,,78.6465961499698
2013-10-04 00:00:00 UTC,,,,,,,,83.0128356037822
2013-10-05 00:00:00 UTC,,,,,,,,84.3866177941176
2013-10-06 00:00:00 UTC,,,,,,,,83.8978622002924
2013-10-07 00:00:00 UTC,,,,,,,,83.9778851203796
2013-10-08 00:00:00 UTC,,,,,,,,84.0900141647409
2013-10-09 00:00:00 UTC,,,,,,,,85.0875314749135
2013-10-10 00:00:00 UTC,,,,,,,,86.1130614153139
2013-10-11 00:00:00 UTC,,,,,,,,87.4162403926918
2013-10-12 00:00:00 UTC,,,,,,,,87.0726018181818
2013-10-13 00:00:00 UTC,,,,,,,,88.1990010873507
2013-10-14 00:00:00 UTC,,,,,,,,92.8746101462764
2013-10-15 00:00:00 UTC,,,,,,,,94.3281181843053
2013-10-16 00:00:00 UTC,,,,,,,,97.1248091511893
2013-10-17 00:00:00 UTC,,,,,,,,95.1599583832723
2013-10-18 00:00:00 UTC,,,,,,,,98.7161743448151
2013-10-19 00:00:00 UTC,,,,,,,,109.445934358794
2013-10-20 00:00:00 UTC,,,,,,,,112.123689524505
2013-10-21 00:00:00 UTC,,,,,,,,118.392781646812
2013-10-22 00:00:00 UTC,,,,,,,,121.970955173106
2013-10-23 00:00:00 UTC,,,,,,,,130.685887987562
2013-10-24 00:00:00 UTC,,,,,,,,129.024273123584
2013-10-25 00:00:00 UTC,,,,,,,,116.811849675014
2013-10-26 00:00:00 UTC,,,,,,,,118.379694048908
2013-10-27 00:00:00 UTC,,,,,,,,121.803170543084
2013-10-28 00:00:00 UTC,,,,,,,,127.310497393849
2013-10-29 00:00:00 UTC,,,,,,,,129.509344389799
2013-10-30 00:00:00 UTC,,,,,,,,132.06355933579
2013-10-31 00:00:00 UTC,,,,,,,,131.035208900794
2013-11-01 00:00:00 UTC,,,,,,,,131.79248570098
2013-11-02 00:00:00 UTC,,,,,,,,131.199127478741
2013-11-03 00:00:00 UTC,,,,,,,,134.132720553749
2013-11-04 00:00:00 UTC,,,,,,,,142.327755024941
2013-11-05 00:00:00 UTC,,,,,,,,151.381058245243
2013-11-06 00:00:00 UTC,,,,,,,,163.188249562322
2013-11-07 00:00:00 UTC,,,,,,,,182.565096620395
2013-11-08 00:00:00 UTC,,,,,,,,207.85843114097
2013-11-09 00:00:00 UTC,,,,,,,,232.246283643446
2013-11-10 00:00:00 UTC,,,,,,,,205.107469679209
2013-11-11 00:00:00 UTC,,,,,,,,217.170011368163
2013-11-12 00:00:00 UTC,,,,,,,,235.303748070943
2013-11-13 00:00:00 UTC,,,,,,,,251.971356803541
2013-11-14 00:00:00 UTC,,,,,,,,268.698493943205
2013-11-15 00:00:00 UTC,,,,,,,,272.430864235449
2013-11-16 00:00:00 UTC,,,,,,,,284.600243124653
2013-11-17 00:00:00 UTC,,,,,,,,308.877193911497
2013-11-18 00:00:00 UTC,,,,,,,,383.415841534338
2013-11-19 00:00:00 UTC,,,,,,,,444.090983295466
2013-11-20 00:00:00 UTC,,,,,,,,348.479677540921
2013-11-21 00:00:00 UTC,,,,,,,,421.755012174961
2013-11-22 00:00:00 UTC,,,,,,,,464.346852534975
2013-11-23 00:00:00 UTC,,,,,,,,516.983488976094
2013-11-24 00:00:00 UTC,,,,,,,,500.205195955988
2013-11-25 00:00:00 UTC,,,,,,,,503.007447878573
2013-11-26 00:00:00 UTC,,,,,,,,538.638938000562
2013-11-27 00:00:00 UTC,,,,,,,,611.265207698026
2013-11-28 00:00:00 UTC,,,,,,,,684.953339287732
2013-11-29 00:00:00 UTC,,,,,,,,714.352593136293
2013-11-30 00:00:00 UTC,,,,,,,,733.969554320244
2013-12-01 00:00:00 UTC,,,,,,,,673.999615692648
2013-12-02 00:00:00 UTC,,,,,,,,652.538657608561
2013-12-03 00:00:00 UTC,,,,,,,,684.212383697406
2013-12-04 00:00:00 UTC,,,,,,,,712.735611960496
2013-12-05 00:00:00 UTC,,,,,,,,674.955221094483
2013-12-06 00:00:00 UTC,,,,,,,,618.836495189584
2013-12-07 00:00:00 UTC,,,,,,,,454.446569218197
2013-12-08 00:00:00 UTC,,,,,,,,449.620977555438
2013-12-09 00:00:00 UTC,,,,,,,,547.37663789331
2013-12-10 00:00:00 UTC,,,,,,,,586.114597638957
2013-12-11 00:00:00 UTC,,,,,,,,581.936275844817
2013-12-12 00:00:00 UTC,,,,,,,,542.84935107954
2013-12-13 00:00:00 UTC,,,,,,,,562.959837048697
2013-12-14 00:00:00 UTC,,,,,,,,561.962693197368
2013-12-15 00:00:00 UTC,,,,,,,,541.685884815686
2013-12-16 00:00:00 UTC,,,,,,,,512.196638034901
2013-12-17 00:00:00 UTC,,,,,,,,451.003170201485
2013-12-18 00:00:00 UTC,,,,,,,,366.801549550993
