"날짜","종가","시가","고가","저가","거래량","변동 %"
"2017- 10- 05","0.9781","0.9751","0.9797","0.9742","","0.33%"
"2017- 10- 04","0.9749","0.9738","0.9764","0.9709","","0.13%"
"2017- 10- 03","0.9736","0.9748","0.9788","0.9728","","-0.08%"
"2017- 10- 02","0.9744","0.9683","0.9756","0.9680","","0.66%"
"2017- 09- 29","0.9680","0.9702","0.9723","0.9670","","-0.20%"
"2017- 09- 28","0.9699","0.9720","0.9760","0.9698","","-0.21%"
"2017- 09- 27","0.9719","0.9690","0.9771","0.9685","","0.33%"
"2017- 09- 26","0.9687","0.9666","0.9727","0.9652","","0.25%"
"2017- 09- 25","0.9663","0.9709","0.9747","0.9646","","-0.28%"
"2017- 09- 22","0.9690","0.9708","0.9711","0.9668","","-0.16%"
"2017- 09- 21","0.9706","0.9700","0.9749","0.9685","","0.09%"
"2017- 09- 20","0.9697","0.9626","0.9719","0.9592","","0.75%"
"2017- 09- 19","0.9625","0.9616","0.9650","0.9595","","0.12%"
"2017- 09- 18","0.9613","0.9612","0.9643","0.9580","","0.17%"
"2017- 09- 15","0.9597","0.9632","0.9648","0.9564","","-0.34%"
"2017- 09- 14","0.9630","0.9644","0.9702","0.9618","","-0.10%"
"2017- 09- 13","0.9640","0.9601","0.9662","0.9583","","0.42%"
"2017- 09- 12","0.9600","0.9564","0.9621","0.9547","","0.42%"
"2017- 09- 11","0.9560","0.9468","0.9571","0.9465","","1.24%"
"2017- 09- 08","0.9443","0.9507","0.9510","0.9421","","-0.64%"
"2017- 09- 07","0.9504","0.9565","0.9594","0.9494","","-0.61%"
"2017- 09- 06","0.9562","0.9554","0.9584","0.9527","","0.12%"
"2017- 09- 05","0.9551","0.9582","0.9616","0.9534","","-0.32%"
"2017- 09- 04","0.9582","0.9610","0.9625","0.9552","","-0.65%"
