"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 03- 01","82.841","82.926","82.933","82.836","","-0.07%"
"2024- 02- 29","82.900","82.910","82.957","82.864","","0.00%"
"2024- 02- 28","82.900","82.924","82.967","82.863","","0.03%"
"2024- 02- 27","82.877","82.901","82.921","82.841","","0.04%"
"2024- 02- 26","82.846","82.873","82.914","82.851","","-0.02%"
"2024- 02- 23","82.859","82.845","82.965","82.845","","0.03%"
"2024- 02- 22","82.837","82.933","82.965","82.812","","-0.11%"
"2024- 02- 21","82.930","82.895","82.983","82.835","","0.05%"
"2024- 02- 20","82.890","83.031","83.043","82.862","","-0.16%"
"2024- 02- 19","83.026","82.987","83.061","82.949","","0.02%"
"2024- 02- 16","83.013","82.991","83.049","82.983","","0.03%"
"2024- 02- 15","82.988","83.035","83.075","82.982","","-0.06%"
"2024- 02- 14","83.034","83.104","83.120","83.015","","-0.08%"
"2024- 02- 13","83.098","83.008","83.121","82.963","","0.15%"
"2024- 02- 12","82.970","83.025","83.057","82.951","","-0.04%"
"2024- 02- 09","83.000","82.984","83.059","82.945","","0.03%"
"2024- 02- 08","82.978","82.981","83.021","82.893","","0.00%"
"2024- 02- 07","82.977","83.070","83.091","82.934","","-0.10%"
"2024- 02- 06","83.062","83.044","83.079","83.015","","0.03%"
"2024- 02- 05","83.036","83.011","83.095","82.956","","0.04%"
"2024- 02- 02","82.999","82.952","83.027","82.826","","0.06%"
"2024- 02- 01","82.947","83.083","83.091","82.915","","-0.18%"
"2024- 01- 31","83.095","83.100","83.132","82.998","","-0.03%"
"2024- 01- 30","83.120","83.136","83.177","83.087","","-0.02%"
"2024- 01- 29","83.134","83.149","83.173","83.118","","0.02%"
"2024- 01- 26","83.115","83.170","83.173","83.079","","-0.03%"
"2024- 01- 25","83.144","83.141","83.177","83.077","","0.02%"
"2024- 01- 24","83.130","83.164","83.184","83.067","","-0.02%"
"2024- 01- 23","83.150","83.096","83.188","83.061","","0.06%"
"2024- 01- 22","83.100","83.077","83.185","83.059","","0.02%"
"2024- 01- 19","83.086","83.187","83.192","83.036","","-0.09%"
"2024- 01- 18","83.165","83.197","83.205","83.098","","-0.02%"
"2024- 01- 17","83.182","83.085","83.217","83.035","","0.12%"
"2024- 01- 16","83.084","82.832","83.150","82.829","","0.31%"
"2024- 01- 15","82.827","82.835","82.929","82.775","","-0.04%"
"2024- 01- 12","82.857","83.068","83.104","82.779","","-0.25%"
"2024- 01- 11","83.063","83.004","83.121","82.930","","0.05%"
"2024- 01- 10","83.023","83.113","83.185","82.959","","-0.10%"
"2024- 01- 09","83.109","83.053","83.149","83.029","","0.08%"
"2024- 01- 08","83.045","83.124","83.178","83.026","","-0.07%"
"2024- 01- 05","83.103","83.235","83.286","83.067","","-0.17%"
"2024- 01- 04","83.243","83.294","83.335","83.195","","-0.05%"
"2024- 01- 03","83.282","83.279","83.348","83.244","","0.01%"
"2024- 01- 02","83.270","83.179","83.359","83.179","","0.04%"
